Drug,Liver,Blood,Spinal Column,Nerve,Muscle,Alimentary Canal,Skin,Pancreas,Reproductive System,Mouth,Vascular System,Heart,Brain,Endocrine Gland,Urinary System,Adipose Tissue,Lung,Spleen
umeclidinium,0.0,0.059611807906910196,0.38151557060422525,0.11445467118126758,0.0,12.89284181410654,2.4130859840717247,0.9537889265105631,3.2381134055033622,2.8613667795316897,0.28613667795316894,2.503695932090228,62.54709332824647,5.393676379417235,1.449759168296056,0.0,0.6724211931899471,1.502217559254137
valsartan,6.345429307951616,0.0,0.0,2.97441998810232,1.1897679952409281,9.9147332936744,6.742018639698593,0.396589331746976,17.05334126511997,0.99147332936744,6.742018639698593,1.7846519928613922,0.25778306563553444,12.690858615903233,3.172714653975808,23.597065238945074,2.97441998810232,1.1897679952409281
vapreotide,0.23371311714869997,8.76424189307625,0.7303534910896874,0.8764241893076249,0.20449897750511248,1.9281332164767748,0.43821209465381245,0.35056967572305,12.065439672801636,0.43821209465381245,2.5708442886356995,2.629272567922875,48.40782938942448,11.685655857434998,1.9573473561203623,2.3371311714869996,0.29214139643587494,3.7978381536663743
vasopressin,2.306539038173221,4.613078076346442,0.6919617114519663,1.7645023642025142,0.34598085572598314,3.5520701187867605,2.6525198938992043,0.24795294660362127,23.24414715719064,0.5766347595433052,14.796447929881214,0.7726905777880291,9.86045438819052,17.252912005535695,1.8452312305385767,13.493253373313342,0.4843731980163764,0.40364433168031366
vilanterol,1.3302294645826405,1.6295310941137349,0.6651147322913202,2.327901563019621,1.3302294645826405,8.646491519787164,18.92251413368806,0.16627868307283006,20.086464915197876,1.995344196873961,3.6581310276022614,2.327901563019621,3.990688393747922,3.392085134685733,1.5962753574991686,16.29531094113735,6.318589956767543,3.6581310276022614
vilazodone,0.0,0.0,0.3570763211823884,4.595417003042911,0.14904055145004036,6.647829596969509,7.436502515059306,0.0,14.220952617524686,1.987207352667205,11.20598646214991,0.3601813326709309,30.453952679624916,14.885425076072782,1.4904055145004036,3.4776128671676085,1.4904055145004036,0.24840091908340062
vismodegib,1.6055045871559632,1.0321100917431192,0.45871559633027525,4.3577981651376145,0.22935779816513763,9.059633027522937,6.76605504587156,0.573394495412844,37.61467889908257,2.1788990825688073,4.931192660550459,1.261467889908257,8.142201834862385,12.958715596330276,3.669724770642202,1.834862385321101,0.8027522935779816,0.6880733944954128
vorapaxar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vortioxetine,0.0,0.0,0.785413744740533,0.2604688439190543,0.0,1.594870767381286,3.3179723502304146,0.0,5.273492286115007,0.04007212983370066,16.88639551192146,0.0,69.55720296533761,0.360649168503306,0.5610098176718092,0.4728511320376678,0.2484472049689441,0.04007212983370066
yohimbine,0.22884100830868892,0.03379805661174482,0.21827911561751867,1.8412899591606815,0.3450218279115618,4.031826503309393,2.734121954654274,1.0491480073229122,39.157160963244614,0.6041402619349387,17.922827770736514,0.7217293338966343,12.590480214054358,4.6775102098296015,2.1898324179693,7.403886776510351,0.628784678214336,2.505280946345585
zafirlukast,0.5473453749315819,5.801860974274768,1.6420361247947455,1.6420361247947455,0.32840722495894914,12.64367816091954,3.61247947454844,0.49261083743842365,12.315270935960589,1.6420361247947455,5.254515599343186,5.14504652435687,17.022441160372196,10.29009304871374,1.6420361247947455,4.652435686918446,2.1893814997263275,6.0207991242474
ziprasidone,0.0,0.0,0.5237887385421214,2.9795228967794585,0.09109369365949936,5.167669329892016,6.116561972178467,0.0,11.32218700776194,1.2335604349723872,14.743893875846886,0.18218738731899872,42.74381796443551,9.230827624162602,1.1766268764352001,2.3494581823012544,1.0285996242385136,0.17080067561156131
zolmitriptan,0.0,0.0,0.27609055770292656,1.1595803423522915,0.0,5.521811154058531,7.730535615681943,0.0,7.896189950303699,0.0,32.02650469353948,0.0,38.487023743787965,1.5461071231363888,1.1043622308117063,1.4908890115958033,0.8282716731087797,0.0
zotepine,0.41737388352486154,0.04173738835248616,0.7317955424469239,3.3668159937672164,0.5537160188096496,6.640418486880546,5.443946687442611,0.19477447897826872,14.157322129163305,1.2521216505745847,12.547650185035755,0.7039706168785999,35.800940482484215,8.986059712290269,1.906007401430201,3.3918584267787084,0.962742424664014,1.3773338156320432
